Time(s)	CH1	CH2	CH3	CH4
3.720000000e-04	3.406250	0.062500	0.031250	4.000000
3.724000000e-04	3.406250	0.062500	0.031250	4.000000
3.728000000e-04	3.406250	0.062500	0.031250	4.000000
3.732000000e-04	3.406250	0.062500	0.031250	4.000000
3.736000000e-04	3.406250	0.062500	0.031250	4.000000
3.740000000e-04	3.406250	0.062500	0.031250	4.000000
3.744000000e-04	3.406250	0.062500	0.031250	4.000000
3.748000000e-04	3.406250	0.062500	0.031250	4.000000
3.752000000e-04	3.406250	0.062500	0.031250	4.000000
3.756000000e-04	3.406250	0.031250	0.031250	4.000000
3.760000000e-04	3.343750	0.031250	0.031250	4.000000
3.764000000e-04	3.406250	0.062500	0.031250	4.000000
3.768000000e-04	3.406250	0.062500	0.031250	4.000000
3.772000000e-04	3.406250	0.031250	0.031250	4.000000
3.776000000e-04	3.406250	0.062500	0.031250	4.000000
3.780000000e-04	3.406250	0.062500	0.031250	4.000000
3.784000000e-04	3.343750	0.062500	0.031250	4.000000
3.788000000e-04	3.343750	0.031250	0.031250	4.000000
3.792000000e-04	3.343750	0.031250	0.031250	4.000000
3.796000000e-04	3.343750	0.031250	0.031250	4.000000
3.800000000e-04	3.343750	0.031250	0.031250	4.000000
3.804000000e-04	3.343750	0.062500	0.031250	4.000000
3.808000000e-04	3.343750	0.062500	0.031250	4.000000
3.812000000e-04	3.343750	0.031250	0.031250	4.000000
3.816000000e-04	3.343750	0.062500	0.031250	4.000000
3.820000000e-04	3.343750	0.062500	0.031250	4.000000
3.824000000e-04	3.343750	0.031250	0.031250	4.000000
3.828000000e-04	3.343750	0.062500	0.031250	4.000000
3.832000000e-04	3.343750	0.031250	0.031250	4.000000
3.836000000e-04	3.343750	0.062500	0.031250	4.000000
3.840000000e-04	3.343750	0.062500	0.031250	4.000000
3.844000000e-04	3.343750	0.031250	0.031250	4.000000
3.848000000e-04	3.343750	0.062500	0.031250	4.000000
3.852000000e-04	3.343750	0.031250	0.031250	4.000000
3.856000000e-04	3.406250	0.062500	0.031250	4.000000
3.860000000e-04	3.343750	0.062500	0.031250	4.000000
3.864000000e-04	3.343750	0.031250	0.031250	4.000000
3.868000000e-04	3.343750	0.062500	0.031250	4.000000
3.872000000e-04	3.343750	0.062500	0.031250	4.000000
3.876000000e-04	3.406250	0.062500	0.031250	4.000000
3.880000000e-04	3.406250	0.062500	0.031250	4.000000
3.884000000e-04	3.406250	0.062500	0.031250	4.000000
3.888000000e-04	3.406250	0.062500	0.031250	4.000000
3.892000000e-04	3.406250	0.062500	0.031250	4.000000
3.896000000e-04	3.406250	0.062500	0.031250	4.000000
3.900000000e-04	3.406250	0.031250	0.031250	4.000000
3.904000000e-04	3.406250	0.031250	0.031250	4.000000
3.908000000e-04	3.406250	0.031250	0.031250	4.000000
3.912000000e-04	3.406250	0.031250	0.031250	4.000000
3.916000000e-04	3.406250	0.062500	0.031250	4.000000
3.920000000e-04	3.406250	0.062500	0.031250	4.000000
3.924000000e-04	3.406250	0.062500	0.031250	4.000000
3.928000000e-04	3.406250	0.062500	0.031250	4.000000
3.932000000e-04	3.406250	0.062500	0.031250	4.000000
3.936000000e-04	3.406250	0.062500	0.031250	4.000000
3.940000000e-04	3.406250	0.062500	0.031250	4.000000
3.944000000e-04	3.406250	0.031250	0.031250	4.000000
3.948000000e-04	3.406250	0.062500	0.031250	4.000000
3.952000000e-04	3.406250	0.062500	0.031250	4.000000
3.956000000e-04	3.406250	0.062500	0.031250	4.000000
3.960000000e-04	3.406250	0.062500	0.031250	4.000000
3.964000000e-04	3.406250	0.062500	0.031250	4.000000
3.968000000e-04	3.406250	0.062500	0.031250	4.000000
3.972000000e-04	3.406250	0.062500	0.031250	4.000000
3.976000000e-04	3.406250	0.062500	0.031250	4.000000
3.980000000e-04	3.343750	0.062500	0.031250	4.000000
3.984000000e-04	3.343750	0.062500	0.031250	4.000000
3.988000000e-04	3.343750	0.062500	0.031250	4.000000
3.992000000e-04	3.343750	0.031250	0.031250	4.000000
3.996000000e-04	3.343750	0.062500	0.031250	4.000000
4.000000000e-04	3.343750	0.031250	0.031250	4.000000
4.004000000e-04	3.343750	0.062500	0.031250	4.000000
4.008000000e-04	3.343750	0.031250	0.031250	4.000000
4.012000000e-04	3.343750	0.062500	0.031250	4.000000
4.016000000e-04	3.343750	0.062500	0.031250	4.000000
4.020000000e-04	3.343750	0.062500	0.031250	4.000000
4.024000000e-04	3.343750	0.062500	0.031250	4.000000
4.028000000e-04	3.343750	0.062500	0.031250	4.000000
4.032000000e-04	3.343750	0.062500	0.031250	4.000000
4.036000000e-04	3.343750	0.031250	0.031250	4.000000
4.040000000e-04	3.343750	0.031250	0.031250	4.000000
4.044000000e-04	3.343750	0.062500	0.031250	4.000000
4.048000000e-04	3.343750	0.031250	0.031250	4.000000
4.052000000e-04	3.343750	0.062500	0.031250	4.000000
4.056000000e-04	3.343750	0.062500	0.031250	4.000000
4.060000000e-04	3.343750	0.062500	0.031250	4.000000
4.064000000e-04	3.343750	0.062500	0.031250	4.000000
4.068000000e-04	3.343750	0.062500	0.031250	4.000000
4.072000000e-04	3.343750	0.031250	0.031250	4.000000
4.076000000e-04	3.343750	0.031250	0.031250	4.000000
4.080000000e-04	3.343750	0.031250	0.031250	4.000000
4.084000000e-04	3.343750	0.062500	0.031250	4.000000
4.088000000e-04	3.406250	0.031250	0.031250	4.000000
4.092000000e-04	3.343750	0.031250	0.031250	4.000000
4.096000000e-04	3.406250	0.031250	0.031250	4.000000
4.100000000e-04	3.406250	0.031250	0.031250	4.000000
4.104000000e-04	3.406250	0.031250	0.031250	4.000000
4.108000000e-04	3.406250	0.062500	0.031250	4.000000
4.112000000e-04	3.406250	0.062500	0.031250	4.000000
4.116000000e-04	3.406250	0.062500	0.031250	4.000000
4.120000000e-04	3.406250	0.031250	0.031250	4.000000
4.124000000e-04	3.406250	0.062500	0.031250	4.000000
4.128000000e-04	3.406250	0.031250	0.031250	4.000000
4.132000000e-04	3.406250	0.062500	0.031250	4.000000
4.136000000e-04	0.031250	0.031250	0.031250	4.000000
4.140000000e-04	0.031250	0.031250	0.031250	4.000000
4.144000000e-04	0.031250	0.031250	0.031250	4.000000
4.148000000e-04	0.062500	0.031250	0.031250	4.000000
4.152000000e-04	0.062500	0.031250	0.031250	4.000000
4.156000000e-04	0.062500	0.031250	0.031250	4.000000
4.160000000e-04	0.062500	0.031250	0.031250	4.000000
4.164000000e-04	0.062500	0.031250	0.031250	4.000000
4.168000000e-04	0.062500	0.031250	0.031250	4.000000
4.172000000e-04	0.062500	0.031250	0.031250	4.000000
4.176000000e-04	0.062500	0.031250	0.031250	4.000000
4.180000000e-04	0.062500	0.031250	0.031250	4.000000
4.184000000e-04	0.062500	0.062500	0.031250	4.000000
4.188000000e-04	0.062500	0.062500	0.031250	4.000000
4.192000000e-04	0.031250	0.062500	0.031250	4.000000
4.196000000e-04	0.062500	0.031250	0.031250	4.000000
4.200000000e-04	0.031250	0.031250	0.031250	4.000000
4.204000000e-04	0.031250	0.062500	0.031250	4.000000
4.208000000e-04	0.031250	0.031250	0.031250	4.000000
4.212000000e-04	0.031250	0.062500	0.031250	4.000000
4.216000000e-04	0.031250	0.062500	0.031250	4.000000
4.220000000e-04	0.031250	0.062500	0.031250	4.000000
4.224000000e-04	0.031250	0.062500	0.031250	4.000000
4.228000000e-04	0.031250	0.031250	0.031250	4.000000
4.232000000e-04	0.031250	0.031250	0.031250	4.000000
4.236000000e-04	0.031250	0.031250	0.031250	4.000000
4.240000000e-04	0.031250	0.062500	0.031250	4.000000
4.244000000e-04	0.031250	0.062500	0.031250	4.000000
4.248000000e-04	0.031250	0.031250	0.031250	4.000000
4.252000000e-04	0.031250	0.031250	0.031250	4.000000
4.256000000e-04	0.031250	0.031250	0.031250	4.000000
4.260000000e-04	0.031250	0.031250	0.031250	4.000000
4.264000000e-04	0.031250	0.062500	0.031250	4.000000
4.268000000e-04	0.031250	0.062500	0.031250	4.000000
4.272000000e-04	0.031250	0.062500	0.031250	4.000000
4.276000000e-04	0.031250	0.031250	0.031250	4.000000
4.280000000e-04	0.031250	0.031250	0.031250	4.000000
4.284000000e-04	0.031250	0.031250	0.031250	4.000000
4.288000000e-04	0.031250	0.062500	0.031250	4.000000
4.292000000e-04	0.031250	0.062500	0.031250	4.000000
4.296000000e-04	0.031250	0.062500	0.031250	4.000000
4.300000000e-04	0.031250	0.062500	0.031250	4.000000
4.304000000e-04	0.031250	0.031250	0.031250	4.000000
4.308000000e-04	0.031250	0.062500	0.031250	4.000000
4.312000000e-04	0.031250	0.062500	0.031250	4.000000
4.316000000e-04	0.031250	0.031250	0.031250	4.000000
4.320000000e-04	0.031250	0.062500	0.031250	4.000000
4.324000000e-04	0.031250	0.062500	0.031250	4.000000
4.328000000e-04	0.031250	0.062500	0.031250	4.000000
4.332000000e-04	0.031250	0.031250	0.031250	4.000000
4.336000000e-04	0.031250	0.062500	0.031250	4.000000
4.340000000e-04	0.031250	0.062500	0.031250	4.000000
4.344000000e-04	0.031250	0.062500	0.031250	4.000000
4.348000000e-04	0.031250	0.062500	0.031250	4.000000
4.352000000e-04	0.031250	0.062500	0.031250	4.000000
4.356000000e-04	0.031250	0.062500	0.031250	4.000000
4.360000000e-04	0.031250	0.062500	0.031250	4.000000
4.364000000e-04	0.031250	0.031250	0.031250	4.000000
4.368000000e-04	0.031250	0.062500	0.031250	4.000000
4.372000000e-04	0.031250	0.062500	0.031250	4.000000
4.376000000e-04	0.031250	0.062500	0.031250	4.000000
4.380000000e-04	0.031250	0.062500	0.031250	4.000000
4.384000000e-04	0.031250	0.062500	0.031250	4.000000
4.388000000e-04	0.031250	0.031250	0.031250	4.000000
4.392000000e-04	0.031250	0.031250	0.031250	4.000000
4.396000000e-04	0.031250	0.062500	0.031250	4.000000
4.400000000e-04	0.031250	0.062500	0.031250	4.000000
4.404000000e-04	0.031250	0.062500	0.031250	4.000000
4.408000000e-04	0.031250	0.062500	0.031250	4.000000
4.412000000e-04	0.031250	0.031250	0.031250	4.000000
4.416000000e-04	0.031250	0.031250	0.031250	4.000000
4.420000000e-04	0.031250	0.062500	0.031250	4.000000
4.424000000e-04	0.031250	0.031250	0.031250	4.000000
4.428000000e-04	0.031250	0.062500	0.031250	4.000000
4.432000000e-04	0.031250	0.062500	0.031250	4.000000
4.436000000e-04	0.031250	0.062500	0.031250	4.000000
4.440000000e-04	0.031250	0.031250	0.031250	4.000000
4.444000000e-04	0.031250	0.062500	0.031250	4.000000
4.448000000e-04	0.031250	0.062500	0.031250	4.000000
4.452000000e-04	0.031250	0.062500	0.031250	4.000000
4.456000000e-04	0.031250	0.062500	0.031250	4.000000
4.460000000e-04	0.031250	0.062500	0.031250	4.000000
4.464000000e-04	0.031250	0.062500	0.031250	4.000000
4.468000000e-04	0.031250	0.031250	0.031250	4.000000
4.472000000e-04	0.031250	0.031250	0.031250	4.000000
4.476000000e-04	0.031250	0.062500	0.031250	4.000000
4.480000000e-04	0.031250	0.031250	0.031250	4.000000
4.484000000e-04	0.031250	0.062500	0.031250	4.000000
4.488000000e-04	0.031250	0.062500	0.031250	4.000000
4.492000000e-04	0.031250	0.062500	0.031250	4.000000
4.496000000e-04	0.031250	0.031250	0.031250	4.000000
4.500000000e-04	0.031250	0.031250	0.031250	4.000000
4.504000000e-04	0.031250	0.062500	0.031250	4.000000
4.508000000e-04	0.031250	0.062500	0.031250	4.000000
4.512000000e-04	0.031250	0.062500	0.031250	4.000000
4.516000000e-04	0.031250	0.062500	0.031250	4.000000
4.520000000e-04	0.031250	0.062500	0.031250	4.000000
4.524000000e-04	0.031250	0.031250	0.031250	4.000000
4.528000000e-04	0.031250	0.031250	0.031250	4.000000
4.532000000e-04	0.031250	0.062500	0.031250	4.000000
4.536000000e-04	0.031250	0.062500	0.031250	4.000000
4.540000000e-04	0.031250	0.062500	0.031250	4.000000
4.544000000e-04	0.031250	0.062500	0.031250	4.000000
4.548000000e-04	0.031250	0.062500	0.031250	4.000000
4.552000000e-04	0.031250	0.062500	0.031250	4.000000
4.556000000e-04	0.031250	0.031250	0.031250	4.000000
4.560000000e-04	0.031250	0.031250	0.031250	4.000000
4.564000000e-04	0.031250	0.062500	0.031250	4.000000
4.568000000e-04	0.031250	0.062500	0.031250	4.000000
4.572000000e-04	0.031250	0.062500	0.031250	4.000000
4.576000000e-04	0.031250	0.062500	0.031250	4.000000
4.580000000e-04	0.031250	0.031250	0.031250	4.000000
4.584000000e-04	0.031250	0.031250	0.031250	4.000000
4.588000000e-04	0.031250	0.062500	0.031250	4.000000
4.592000000e-04	0.031250	0.062500	0.031250	4.000000
4.596000000e-04	0.031250	0.062500	0.031250	4.000000
4.600000000e-04	0.031250	0.062500	0.031250	4.000000
4.604000000e-04	0.031250	0.031250	0.031250	4.000000
4.608000000e-04	0.031250	0.031250	0.031250	4.000000
4.612000000e-04	0.031250	0.031250	0.031250	4.000000
4.616000000e-04	0.031250	0.031250	0.031250	4.000000
4.620000000e-04	0.031250	0.062500	0.031250	4.000000
4.624000000e-04	0.031250	0.062500	0.031250	4.000000
4.628000000e-04	0.031250	0.062500	0.031250	4.000000
4.632000000e-04	0.031250	0.031250	0.031250	4.000000
4.636000000e-04	0.031250	0.062500	0.031250	4.000000
4.640000000e-04	0.031250	0.031250	0.031250	4.000000
4.644000000e-04	0.031250	0.031250	0.031250	4.000000
4.648000000e-04	0.031250	0.062500	0.031250	4.000000
4.652000000e-04	0.031250	0.062500	0.031250	4.000000
4.656000000e-04	0.031250	0.062500	0.031250	4.000000
4.660000000e-04	0.031250	0.062500	0.031250	4.000000
4.664000000e-04	0.031250	0.031250	0.031250	4.000000
4.668000000e-04	0.031250	0.031250	0.031250	4.000000
4.672000000e-04	0.031250	0.062500	0.031250	4.000000
4.676000000e-04	0.031250	0.062500	0.031250	4.000000
4.680000000e-04	0.031250	0.062500	0.031250	4.000000
4.684000000e-04	0.031250	0.062500	0.031250	4.000000
4.688000000e-04	0.031250	0.062500	0.031250	4.000000
4.692000000e-04	0.031250	0.031250	0.031250	4.000000
4.696000000e-04	0.031250	0.062500	0.031250	4.000000
4.700000000e-04	0.031250	0.062500	0.031250	4.000000
4.704000000e-04	0.031250	0.062500	0.031250	4.000000
4.708000000e-04	0.031250	0.062500	0.031250	4.000000
4.712000000e-04	0.031250	0.062500	0.031250	4.000000
4.716000000e-04	0.031250	0.031250	0.031250	4.000000
4.720000000e-04	0.031250	0.031250	0.031250	4.000000
4.724000000e-04	0.031250	0.031250	0.031250	4.000000
4.728000000e-04	0.031250	0.062500	0.031250	4.000000
4.732000000e-04	0.031250	0.062500	0.031250	4.000000
4.736000000e-04	0.031250	0.062500	0.031250	4.000000
4.740000000e-04	0.031250	0.031250	0.031250	4.000000
4.744000000e-04	0.031250	0.062500	0.031250	4.000000
4.748000000e-04	0.031250	0.031250	0.031250	4.000000
4.752000000e-04	0.031250	0.062500	0.031250	4.000000
4.756000000e-04	0.031250	0.062500	0.031250	4.000000
4.760000000e-04	0.031250	0.062500	0.031250	4.000000
4.764000000e-04	0.031250	0.062500	0.031250	4.000000
4.768000000e-04	0.031250	0.031250	0.031250	4.000000
4.772000000e-04	0.031250	0.031250	0.031250	4.000000
4.776000000e-04	0.031250	0.031250	0.031250	4.000000
4.780000000e-04	0.031250	0.062500	0.031250	4.000000
4.784000000e-04	0.031250	0.062500	0.031250	4.000000
4.788000000e-04	0.031250	0.062500	0.031250	4.000000
4.792000000e-04	0.031250	0.062500	0.031250	4.000000
4.796000000e-04	0.031250	0.031250	0.031250	4.000000
4.800000000e-04	0.031250	0.031250	0.031250	4.000000
4.804000000e-04	0.031250	0.062500	0.031250	4.000000
4.808000000e-04	0.031250	0.031250	0.031250	4.000000
4.812000000e-04	0.031250	0.062500	0.031250	4.000000
4.816000000e-04	0.031250	0.062500	0.031250	4.000000
4.820000000e-04	0.031250	0.062500	0.031250	4.000000
4.824000000e-04	0.031250	0.031250	0.031250	4.000000
4.828000000e-04	0.031250	0.031250	0.031250	4.000000
4.832000000e-04	0.031250	0.031250	0.031250	4.000000
4.836000000e-04	0.031250	0.062500	0.031250	4.000000
4.840000000e-04	0.031250	0.062500	0.031250	4.000000
4.844000000e-04	0.031250	0.062500	0.031250	4.000000
4.848000000e-04	0.000000	0.000000	0.031250	4.000000
4.852000000e-04	0.031250	0.062500	0.031250	4.000000
4.856000000e-04	0.031250	0.031250	0.031250	4.000000
4.860000000e-04	0.031250	0.031250	0.031250	4.000000
4.864000000e-04	0.031250	0.062500	0.031250	4.000000
4.868000000e-04	0.031250	0.062500	0.031250	4.000000
4.872000000e-04	0.031250	0.062500	0.031250	4.000000
4.876000000e-04	0.031250	0.062500	0.031250	4.000000
4.880000000e-04	0.031250	0.031250	0.031250	4.000000
4.884000000e-04	0.031250	0.062500	0.031250	4.000000
4.888000000e-04	0.031250	0.062500	0.031250	4.000000
4.892000000e-04	0.031250	0.062500	0.031250	4.000000
4.896000000e-04	0.031250	0.062500	0.031250	4.000000
4.900000000e-04	0.031250	0.062500	0.031250	4.000000
4.904000000e-04	0.031250	0.031250	0.031250	4.000000
4.908000000e-04	0.031250	0.031250	0.031250	4.000000
4.912000000e-04	0.031250	0.062500	0.031250	4.000000
4.916000000e-04	0.031250	0.062500	0.031250	4.000000
4.920000000e-04	0.031250	0.062500	0.031250	4.000000
4.924000000e-04	0.031250	0.062500	0.031250	4.000000
4.928000000e-04	0.031250	0.062500	0.031250	4.000000
4.932000000e-04	0.031250	0.062500	0.031250	4.000000
4.936000000e-04	0.031250	0.062500	0.031250	4.000000
4.940000000e-04	0.031250	0.062500	0.031250	4.000000
4.944000000e-04	0.031250	0.031250	0.031250	4.000000
4.948000000e-04	0.031250	0.062500	0.031250	4.000000
4.952000000e-04	0.031250	0.062500	0.031250	4.000000
4.956000000e-04	0.031250	0.062500	0.031250	4.000000
4.960000000e-04	0.031250	0.062500	0.031250	4.000000
4.964000000e-04	0.031250	0.062500	0.031250	4.000000
4.968000000e-04	0.031250	0.062500	0.031250	4.000000
4.972000000e-04	0.031250	0.062500	0.031250	4.000000
4.976000000e-04	0.031250	0.062500	0.031250	4.000000
4.980000000e-04	0.031250	0.062500	0.031250	4.000000
4.984000000e-04	0.031250	0.062500	0.031250	4.000000
4.988000000e-04	0.031250	0.031250	0.031250	4.000000
4.992000000e-04	0.031250	0.031250	0.031250	4.000000
4.996000000e-04	0.031250	0.031250	0.031250	4.000000
5.000000000e-04	0.031250	0.031250	0.031250	4.000000
5.004000000e-04	0.031250	0.062500	0.031250	4.000000
5.008000000e-04	0.031250	0.062500	0.031250	4.000000
5.012000000e-04	0.000000	0.000000	0.031250	4.000000
5.016000000e-04	0.031250	0.031250	0.031250	4.000000
5.020000000e-04	0.031250	0.062500	0.031250	4.000000
5.024000000e-04	0.031250	0.031250	0.031250	4.000000
5.028000000e-04	0.031250	0.062500	0.031250	4.000000
5.032000000e-04	0.031250	0.062500	0.031250	4.000000
5.036000000e-04	0.031250	0.062500	0.031250	4.000000
5.040000000e-04	0.031250	0.031250	0.031250	4.000000
5.044000000e-04	0.031250	0.031250	0.031250	4.000000
5.048000000e-04	0.031250	0.062500	0.031250	4.000000
5.052000000e-04	0.031250	0.062500	0.031250	4.000000
5.056000000e-04	0.031250	0.062500	0.031250	4.000000
5.060000000e-04	0.031250	0.062500	0.031250	4.000000
5.064000000e-04	0.031250	0.062500	0.031250	4.000000
5.068000000e-04	0.031250	0.031250	0.031250	4.000000
5.072000000e-04	0.031250	0.031250	0.031250	4.000000
5.076000000e-04	0.031250	0.062500	0.031250	4.000000
5.080000000e-04	0.031250	0.062500	0.031250	4.000000
5.084000000e-04	0.031250	0.062500	0.031250	4.000000
5.088000000e-04	0.031250	0.062500	0.031250	4.000000
5.092000000e-04	0.031250	0.062500	0.031250	4.000000
5.096000000e-04	0.031250	0.062500	0.031250	4.000000
5.100000000e-04	0.031250	0.031250	0.031250	4.000000
5.104000000e-04	0.031250	0.031250	0.031250	4.000000
5.108000000e-04	0.031250	0.031250	0.031250	4.000000
5.112000000e-04	0.031250	0.062500	0.031250	4.000000
5.116000000e-04	0.031250	0.062500	0.031250	4.000000
5.120000000e-04	0.031250	0.062500	0.031250	4.000000
5.124000000e-04	0.031250	0.062500	0.031250	4.000000
5.128000000e-04	0.031250	0.031250	0.031250	4.000000
5.132000000e-04	0.031250	0.062500	0.031250	4.000000
5.136000000e-04	0.031250	0.031250	0.031250	4.000000
5.140000000e-04	0.031250	0.062500	0.031250	4.000000
5.144000000e-04	0.031250	0.062500	0.031250	4.000000
5.148000000e-04	0.031250	0.062500	0.031250	4.000000
5.152000000e-04	0.031250	0.031250	0.031250	4.000000
5.156000000e-04	0.031250	0.031250	0.031250	4.000000
5.160000000e-04	0.031250	0.031250	0.031250	4.000000
5.164000000e-04	0.031250	0.062500	0.031250	4.000000
5.168000000e-04	0.031250	0.062500	0.031250	4.000000
5.172000000e-04	0.031250	0.062500	0.031250	4.000000
5.176000000e-04	0.031250	0.062500	0.031250	4.000000
5.180000000e-04	0.031250	0.062500	0.031250	3.781250
5.184000000e-04	0.031250	0.062500	0.031250	3.593750
5.188000000e-04	0.031250	0.062500	0.031250	3.312500
5.192000000e-04	0.031250	0.062500	0.031250	3.125000
5.196000000e-04	0.031250	0.062500	0.031250	2.875000
5.200000000e-04	0.031250	0.062500	0.031250	2.656250
5.204000000e-04	0.031250	0.062500	0.031250	2.468750
5.208000000e-04	0.031250	0.062500	0.031250	2.281250
5.212000000e-04	0.031250	0.062500	0.031250	2.031250
5.216000000e-04	0.031250	0.062500	0.031250	1.843750
5.220000000e-04	0.031250	0.062500	0.031250	1.593750
5.224000000e-04	0.031250	0.062500	0.031250	1.343750
5.228000000e-04	0.031250	0.062500	0.031250	1.125000
5.232000000e-04	0.031250	0.062500	0.031250	0.906250
5.236000000e-04	0.031250	0.062500	0.031250	0.625000
5.240000000e-04	0.031250	0.062500	0.031250	0.437500
5.244000000e-04	0.031250	0.062500	0.031250	0.187500
5.248000000e-04	0.031250	0.031250	0.031250	0.031250
5.252000000e-04	0.031250	0.062500	0.031250	0.031250
5.256000000e-04	0.031250	0.062500	0.031250	0.031250
5.260000000e-04	0.031250	0.062500	0.031250	0.031250
5.264000000e-04	0.031250	0.062500	0.031250	0.031250
5.268000000e-04	0.031250	0.062500	0.031250	0.031250
5.272000000e-04	0.031250	0.062500	0.031250	0.031250
5.276000000e-04	0.062500	0.062500	0.031250	0.031250
5.280000000e-04	0.031250	0.062500	0.031250	0.031250
5.284000000e-04	0.031250	0.062500	0.031250	0.031250
5.288000000e-04	0.031250	0.062500	0.031250	0.031250
5.292000000e-04	0.031250	0.031250	0.031250	0.031250
5.296000000e-04	0.031250	0.062500	0.031250	0.031250
5.300000000e-04	0.031250	0.062500	0.031250	0.031250
5.304000000e-04	0.031250	0.062500	0.031250	0.031250
5.308000000e-04	0.031250	0.062500	0.031250	0.031250
5.312000000e-04	0.031250	0.062500	0.031250	0.031250
5.316000000e-04	0.031250	0.062500	0.031250	0.031250
5.320000000e-04	0.031250	0.062500	0.031250	0.031250
5.324000000e-04	0.031250	0.062500	0.031250	0.031250
5.328000000e-04	0.031250	0.062500	0.031250	0.031250
5.332000000e-04	0.031250	0.062500	0.031250	0.031250
5.336000000e-04	0.031250	0.062500	0.031250	0.031250
5.340000000e-04	0.031250	0.062500	0.031250	0.031250
5.344000000e-04	0.031250	0.062500	0.031250	0.031250
5.348000000e-04	0.031250	0.062500	0.031250	0.031250
5.352000000e-04	0.031250	0.062500	0.031250	0.031250
5.356000000e-04	0.031250	0.062500	0.031250	0.031250
5.360000000e-04	0.031250	0.062500	0.031250	0.031250
5.364000000e-04	0.031250	0.062500	0.031250	0.031250
5.368000000e-04	0.031250	0.062500	0.031250	0.031250
5.372000000e-04	0.031250	0.062500	0.031250	0.031250
5.376000000e-04	0.031250	0.062500	0.031250	0.000000
5.380000000e-04	0.031250	0.062500	0.031250	0.031250
5.384000000e-04	0.031250	0.062500	0.031250	0.031250
5.388000000e-04	0.031250	0.062500	0.031250	0.031250
5.392000000e-04	0.031250	0.031250	0.031250	0.031250
5.396000000e-04	0.031250	0.062500	0.031250	0.000000
5.400000000e-04	0.031250	0.062500	0.031250	0.031250
5.404000000e-04	0.031250	0.062500	0.031250	0.000000
5.408000000e-04	0.031250	0.062500	0.031250	0.031250
5.412000000e-04	0.031250	0.062500	0.031250	0.031250
5.416000000e-04	0.031250	0.062500	0.031250	0.031250
5.420000000e-04	0.031250	0.062500	0.031250	0.031250
5.424000000e-04	0.031250	0.031250	0.031250	0.031250
5.428000000e-04	0.031250	0.062500	0.031250	0.000000
5.432000000e-04	0.031250	0.062500	0.031250	0.031250
5.436000000e-04	0.031250	0.062500	0.031250	0.031250
5.440000000e-04	0.031250	0.062500	0.031250	0.031250
5.444000000e-04	0.031250	0.062500	0.031250	0.031250
5.448000000e-04	0.031250	0.062500	0.031250	0.000000
5.452000000e-04	0.031250	0.062500	0.031250	0.031250
5.456000000e-04	0.031250	0.062500	0.031250	0.000000
5.460000000e-04	0.031250	0.062500	0.031250	0.031250
5.464000000e-04	0.031250	0.062500	0.031250	0.031250
5.468000000e-04	0.031250	0.062500	0.031250	0.031250
5.472000000e-04	0.031250	0.031250	0.031250	0.031250
5.476000000e-04	0.031250	0.062500	0.031250	0.031250
5.480000000e-04	0.031250	0.062500	0.031250	0.031250
5.484000000e-04	0.031250	0.062500	0.031250	0.031250
5.488000000e-04	0.031250	0.062500	0.031250	0.000000
5.492000000e-04	0.031250	0.031250	0.031250	0.031250
5.496000000e-04	0.031250	0.031250	0.031250	0.031250
5.500000000e-04	0.031250	0.062500	0.031250	0.031250
5.504000000e-04	0.031250	0.062500	0.031250	0.031250
5.508000000e-04	0.031250	0.062500	0.031250	0.031250
5.512000000e-04	0.031250	0.062500	0.031250	0.031250
5.516000000e-04	0.031250	0.062500	0.031250	0.031250
5.520000000e-04	0.031250	0.062500	0.031250	0.031250
5.524000000e-04	0.031250	0.062500	0.031250	0.031250
5.528000000e-04	0.031250	0.062500	0.031250	0.000000
5.532000000e-04	0.031250	0.062500	0.031250	0.031250
5.536000000e-04	0.031250	0.062500	0.031250	0.031250
5.540000000e-04	0.031250	0.031250	0.031250	0.031250
5.544000000e-04	0.031250	0.062500	0.031250	0.000000
5.548000000e-04	0.031250	0.062500	0.031250	0.031250
5.552000000e-04	0.031250	0.062500	0.031250	0.031250
5.556000000e-04	0.031250	0.062500	0.031250	0.031250
5.560000000e-04	0.031250	0.062500	0.031250	0.031250
5.564000000e-04	0.031250	0.062500	0.031250	0.031250
5.568000000e-04	0.031250	0.062500	0.031250	0.031250
5.572000000e-04	0.031250	0.062500	0.031250	0.031250
5.576000000e-04	0.031250	0.062500	0.031250	0.031250
5.580000000e-04	0.031250	0.062500	0.031250	0.031250
5.584000000e-04	0.031250	0.062500	0.031250	0.031250
5.588000000e-04	0.031250	0.062500	0.031250	0.031250
5.592000000e-04	0.031250	0.062500	0.031250	0.031250
5.596000000e-04	0.031250	0.062500	0.031250	0.031250
5.600000000e-04	0.031250	0.062500	0.031250	0.031250
5.604000000e-04	0.031250	0.062500	0.031250	0.031250
5.608000000e-04	0.031250	0.062500	0.031250	0.031250
5.612000000e-04	0.031250	0.062500	0.031250	0.031250
5.616000000e-04	0.031250	0.062500	0.031250	0.031250
5.620000000e-04	0.031250	0.062500	0.031250	0.000000
5.624000000e-04	0.031250	0.062500	0.031250	0.000000
5.628000000e-04	0.031250	0.031250	0.031250	0.031250
5.632000000e-04	0.031250	0.062500	0.031250	0.031250
5.636000000e-04	0.031250	0.062500	0.031250	0.031250
5.640000000e-04	0.031250	0.062500	0.031250	0.031250
5.644000000e-04	0.031250	0.062500	0.031250	0.031250
