Time(s)	CH1	CH2	CH3	CH4
1.585600000e-03	0.031250	0.062500	0.031250	0.031250
1.586400000e-03	0.031250	0.062500	0.031250	0.031250
1.587200000e-03	0.062500	0.062500	0.031250	0.031250
1.588000000e-03	0.031250	0.062500	0.031250	0.031250
1.588800000e-03	0.031250	0.062500	0.031250	0.031250
1.589600000e-03	0.031250	0.062500	0.031250	0.031250
1.590400000e-03	0.031250	0.062500	0.031250	0.031250
1.591200000e-03	0.031250	0.062500	0.031250	0.031250
1.592000000e-03	0.031250	0.062500	0.031250	0.031250
1.592800000e-03	0.031250	0.062500	0.031250	0.031250
1.593600000e-03	0.031250	0.062500	0.031250	0.031250
1.594400000e-03	0.031250	0.062500	0.031250	0.031250
1.595200000e-03	0.031250	0.062500	0.031250	0.031250
1.596000000e-03	0.031250	0.062500	0.031250	0.031250
1.596800000e-03	0.031250	0.062500	0.031250	0.031250
1.597600000e-03	0.031250	0.062500	0.031250	0.031250
1.598400000e-03	0.031250	0.062500	0.031250	0.031250
1.599200000e-03	0.031250	0.062500	0.031250	0.031250
1.600000000e-03	0.031250	0.062500	0.031250	0.031250
1.600800000e-03	0.031250	0.062500	0.031250	0.031250
1.601600000e-03	0.031250	0.062500	0.031250	0.031250
1.602400000e-03	0.031250	0.062500	0.031250	0.031250
1.603200000e-03	0.062500	0.031250	0.031250	0.031250
1.604000000e-03	0.031250	0.062500	0.031250	0.031250
1.604800000e-03	0.031250	0.031250	0.031250	0.031250
1.605600000e-03	0.062500	0.062500	0.031250	0.031250
1.606400000e-03	0.031250	0.031250	0.031250	0.031250
1.607200000e-03	0.031250	0.031250	0.031250	0.031250
1.608000000e-03	0.031250	0.062500	0.031250	0.031250
1.608800000e-03	0.031250	0.031250	0.031250	0.031250
1.609600000e-03	0.031250	0.062500	0.031250	0.031250
1.610400000e-03	0.031250	0.062500	0.031250	0.031250
1.611200000e-03	0.031250	0.062500	0.031250	0.031250
1.612000000e-03	0.031250	0.062500	0.031250	0.031250
1.612800000e-03	0.031250	0.062500	0.031250	0.031250
1.613600000e-03	0.031250	0.062500	0.031250	0.031250
1.614400000e-03	0.031250	0.062500	0.031250	0.031250
1.615200000e-03	0.031250	0.062500	0.031250	0.031250
1.616000000e-03	0.031250	0.062500	0.031250	0.031250
1.616800000e-03	0.031250	0.062500	0.031250	0.031250
1.617600000e-03	0.031250	0.062500	0.031250	0.031250
1.618400000e-03	0.031250	0.062500	0.031250	0.031250
1.619200000e-03	0.062500	0.062500	0.031250	0.031250
1.620000000e-03	0.062500	0.031250	0.031250	0.031250
1.620800000e-03	0.062500	0.062500	0.031250	0.031250
1.621600000e-03	0.031250	0.062500	0.031250	0.031250
1.622400000e-03	0.062500	0.062500	0.031250	0.031250
1.623200000e-03	0.062500	0.062500	0.031250	0.031250
1.624000000e-03	0.062500	0.062500	0.031250	0.031250
1.624800000e-03	0.031250	0.062500	0.031250	0.031250
1.625600000e-03	0.031250	0.062500	0.031250	0.031250
1.626400000e-03	0.031250	0.031250	0.031250	0.031250
1.627200000e-03	0.031250	0.062500	0.031250	0.031250
1.628000000e-03	0.031250	0.062500	0.031250	0.031250
1.628800000e-03	0.031250	0.062500	0.031250	0.031250
1.629600000e-03	0.062500	0.062500	0.031250	0.031250
1.630400000e-03	0.031250	0.062500	0.031250	0.031250
1.631200000e-03	0.062500	0.062500	0.031250	0.031250
1.632000000e-03	0.031250	0.031250	0.031250	0.031250
1.632800000e-03	0.031250	0.062500	0.031250	0.031250
1.633600000e-03	0.031250	0.062500	0.031250	0.031250
1.634400000e-03	0.031250	0.062500	0.031250	0.031250
1.635200000e-03	0.031250	0.062500	0.031250	0.031250
1.636000000e-03	0.062500	0.062500	0.031250	0.031250
1.636800000e-03	0.031250	0.062500	0.031250	0.031250
1.637600000e-03	3.406250	0.062500	0.031250	0.031250
1.638400000e-03	3.343750	0.062500	0.031250	0.031250
1.639200000e-03	3.343750	0.062500	0.031250	0.031250
1.640000000e-03	3.343750	0.062500	0.031250	0.031250
1.640800000e-03	3.343750	0.062500	0.031250	0.031250
1.641600000e-03	3.343750	0.062500	0.031250	0.031250
1.642400000e-03	3.343750	0.062500	0.031250	0.031250
1.643200000e-03	3.343750	0.062500	0.031250	0.031250
1.644000000e-03	3.406250	0.031250	0.031250	0.031250
1.644800000e-03	3.406250	0.031250	0.031250	0.031250
1.645600000e-03	3.406250	0.062500	0.031250	0.031250
1.646400000e-03	3.406250	0.062500	0.031250	0.031250
1.647200000e-03	3.406250	0.062500	0.031250	0.031250
1.648000000e-03	3.406250	0.031250	0.031250	0.031250
1.648800000e-03	3.406250	0.062500	0.031250	0.031250
1.649600000e-03	3.406250	0.031250	0.031250	0.031250
1.650400000e-03	3.406250	0.062500	0.031250	0.031250
1.651200000e-03	3.406250	0.062500	0.031250	0.031250
1.652000000e-03	3.406250	0.062500	0.031250	0.031250
1.652800000e-03	3.406250	0.062500	0.031250	0.031250
1.653600000e-03	3.406250	0.062500	0.031250	0.031250
1.654400000e-03	3.406250	0.062500	0.031250	0.031250
1.655200000e-03	3.406250	0.062500	0.031250	0.031250
1.656000000e-03	3.406250	0.062500	0.031250	0.031250
1.656800000e-03	3.406250	0.062500	0.031250	0.031250
1.657600000e-03	3.406250	0.062500	0.031250	0.031250
1.658400000e-03	3.406250	0.062500	0.031250	0.031250
1.659200000e-03	3.406250	0.031250	0.031250	0.031250
1.660000000e-03	3.406250	0.031250	0.031250	0.031250
1.660800000e-03	3.406250	0.031250	0.031250	0.031250
1.661600000e-03	3.406250	0.031250	0.031250	0.031250
1.662400000e-03	3.406250	0.062500	0.031250	0.031250
1.663200000e-03	3.406250	0.062500	0.031250	0.031250
1.664000000e-03	3.406250	0.031250	0.031250	0.031250
1.664800000e-03	3.406250	0.062500	0.031250	0.031250
1.665600000e-03	3.406250	0.062500	0.031250	0.031250
1.666400000e-03	3.406250	0.062500	0.031250	0.031250
1.667200000e-03	3.406250	0.062500	0.031250	0.031250
1.668000000e-03	3.406250	0.062500	0.031250	0.031250
1.668800000e-03	3.406250	0.031250	0.031250	0.031250
1.669600000e-03	3.406250	0.031250	0.031250	0.031250
1.670400000e-03	3.406250	0.031250	0.031250	0.031250
1.671200000e-03	3.406250	0.031250	0.031250	0.031250
1.672000000e-03	3.406250	0.062500	0.031250	0.031250
1.672800000e-03	3.406250	0.031250	0.031250	0.031250
1.673600000e-03	3.406250	0.062500	0.031250	0.031250
1.674400000e-03	3.406250	0.031250	0.031250	0.031250
1.675200000e-03	3.406250	0.062500	0.031250	0.031250
1.676000000e-03	3.406250	0.062500	0.031250	0.031250
1.676800000e-03	3.406250	0.062500	0.031250	0.031250
1.677600000e-03	3.406250	0.062500	0.031250	0.031250
1.678400000e-03	3.406250	0.062500	0.031250	0.031250
1.679200000e-03	3.406250	0.062500	0.031250	0.031250
1.680000000e-03	3.406250	0.062500	0.031250	0.031250
1.680800000e-03	3.406250	0.031250	0.031250	0.031250
1.681600000e-03	3.406250	0.062500	0.031250	0.031250
1.682400000e-03	3.406250	0.062500	0.031250	0.031250
1.683200000e-03	3.406250	0.062500	0.031250	0.031250
1.684000000e-03	3.406250	0.062500	0.031250	0.031250
1.684800000e-03	3.406250	0.031250	0.031250	0.031250
1.685600000e-03	3.406250	0.062500	0.031250	0.031250
1.686400000e-03	3.406250	0.062500	0.031250	0.031250
1.687200000e-03	3.406250	0.062500	0.031250	0.031250
1.688000000e-03	3.406250	0.062500	0.031250	0.031250
1.688800000e-03	3.343750	0.062500	0.031250	0.031250
1.689600000e-03	3.406250	0.062500	0.031250	0.031250
1.690400000e-03	3.406250	0.062500	0.031250	0.031250
1.691200000e-03	3.406250	0.062500	0.031250	0.031250
1.692000000e-03	3.406250	0.062500	0.031250	0.031250
1.692800000e-03	3.406250	0.062500	0.031250	0.031250
1.693600000e-03	3.406250	0.062500	0.031250	0.031250
1.694400000e-03	3.406250	0.062500	0.031250	0.031250
1.695200000e-03	3.406250	0.062500	0.031250	0.031250
1.696000000e-03	3.406250	0.062500	0.031250	0.031250
1.696800000e-03	3.406250	0.062500	0.031250	0.031250
1.697600000e-03	3.406250	0.062500	0.031250	0.031250
1.698400000e-03	3.406250	0.062500	0.031250	0.031250
1.699200000e-03	3.406250	0.031250	0.031250	0.031250
1.700000000e-03	3.406250	0.062500	0.031250	0.031250
1.700800000e-03	3.406250	0.031250	0.031250	0.031250
1.701600000e-03	3.406250	0.031250	0.031250	0.031250
1.702400000e-03	3.406250	0.031250	0.031250	0.031250
1.703200000e-03	3.406250	0.062500	0.031250	0.031250
1.704000000e-03	3.406250	0.062500	0.031250	0.031250
1.704800000e-03	3.406250	0.031250	0.031250	0.031250
1.705600000e-03	3.406250	0.031250	0.031250	0.031250
1.706400000e-03	3.406250	0.031250	0.031250	0.031250
1.707200000e-03	3.343750	0.062500	0.031250	0.031250
1.708000000e-03	3.406250	0.062500	0.031250	0.031250
1.708800000e-03	3.343750	0.062500	0.031250	0.031250
1.709600000e-03	3.406250	0.062500	0.031250	0.031250
1.710400000e-03	3.406250	0.062500	0.031250	0.031250
1.711200000e-03	3.406250	0.031250	0.031250	0.031250
1.712000000e-03	3.406250	0.031250	0.031250	0.031250
1.712800000e-03	3.406250	0.062500	0.031250	0.031250
1.713600000e-03	3.406250	0.031250	0.031250	0.031250
1.714400000e-03	3.406250	0.062500	0.031250	0.031250
1.715200000e-03	3.406250	0.062500	0.031250	0.031250
1.716000000e-03	3.406250	0.062500	0.031250	0.031250
1.716800000e-03	3.406250	0.062500	0.031250	0.031250
1.717600000e-03	3.406250	0.062500	0.031250	0.031250
1.718400000e-03	3.406250	0.062500	0.031250	0.031250
1.719200000e-03	3.406250	0.062500	0.031250	0.031250
1.720000000e-03	3.406250	0.062500	0.031250	0.031250
1.720800000e-03	3.406250	0.062500	0.031250	0.031250
1.721600000e-03	3.406250	0.031250	0.031250	0.031250
1.722400000e-03	3.406250	0.031250	0.031250	0.031250
1.723200000e-03	3.406250	0.031250	0.031250	0.031250
1.724000000e-03	3.406250	0.031250	0.031250	0.031250
1.724800000e-03	3.406250	0.062500	0.031250	0.031250
1.725600000e-03	3.406250	0.062500	0.031250	0.031250
1.726400000e-03	3.343750	0.062500	0.031250	0.031250
1.727200000e-03	3.406250	0.062500	0.031250	0.031250
1.728000000e-03	3.406250	0.062500	0.031250	0.031250
1.728800000e-03	3.406250	0.062500	0.031250	0.031250
1.729600000e-03	3.406250	0.062500	0.031250	0.031250
1.730400000e-03	3.406250	0.062500	0.031250	0.031250
1.731200000e-03	3.406250	0.062500	0.031250	0.031250
1.732000000e-03	3.406250	0.031250	0.031250	0.000000
1.732800000e-03	3.406250	0.031250	0.031250	0.031250
1.733600000e-03	3.406250	0.031250	0.031250	0.031250
1.734400000e-03	3.406250	0.031250	0.031250	0.031250
1.735200000e-03	3.406250	0.062500	0.031250	0.031250
1.736000000e-03	3.406250	0.031250	0.031250	0.031250
1.736800000e-03	3.406250	0.062500	0.031250	0.031250
1.737600000e-03	3.406250	0.062500	0.031250	0.031250
1.738400000e-03	3.406250	0.062500	0.031250	0.031250
1.739200000e-03	3.406250	0.062500	0.031250	0.031250
1.740000000e-03	3.406250	0.062500	0.031250	0.031250
1.740800000e-03	3.406250	0.062500	0.031250	0.031250
1.741600000e-03	3.406250	0.062500	0.031250	0.031250
1.742400000e-03	3.406250	0.062500	0.031250	0.031250
1.743200000e-03	3.406250	0.031250	0.031250	0.031250
1.744000000e-03	3.406250	0.031250	0.031250	0.031250
1.744800000e-03	3.406250	0.031250	0.031250	0.031250
1.745600000e-03	3.406250	0.031250	0.031250	0.031250
1.746400000e-03	3.406250	0.031250	0.031250	0.031250
1.747200000e-03	3.406250	0.062500	0.031250	0.031250
1.748000000e-03	3.406250	0.062500	0.031250	0.031250
1.748800000e-03	3.343750	0.062500	0.031250	0.031250
1.749600000e-03	3.406250	0.062500	0.031250	0.031250
1.750400000e-03	3.406250	0.062500	0.031250	0.031250
1.751200000e-03	3.406250	0.062500	0.031250	0.031250
1.752000000e-03	3.406250	0.062500	0.031250	0.031250
1.752800000e-03	3.406250	0.062500	0.031250	0.031250
1.753600000e-03	3.406250	0.062500	0.031250	0.031250
1.754400000e-03	3.406250	0.062500	0.031250	0.031250
1.755200000e-03	3.406250	0.031250	0.031250	0.031250
1.756000000e-03	3.406250	0.031250	0.031250	0.031250
1.756800000e-03	3.406250	0.062500	0.031250	0.031250
1.757600000e-03	3.406250	0.031250	0.031250	0.031250
1.758400000e-03	3.406250	0.062500	0.031250	0.031250
1.759200000e-03	3.406250	0.062500	0.031250	0.031250
1.760000000e-03	3.406250	0.062500	0.031250	0.031250
1.760800000e-03	3.406250	0.062500	0.031250	0.031250
1.761600000e-03	3.406250	0.031250	0.031250	0.031250
1.762400000e-03	3.406250	0.062500	0.031250	0.031250
1.763200000e-03	3.406250	0.062500	0.031250	0.031250
1.764000000e-03	3.406250	0.031250	0.031250	0.031250
1.764800000e-03	3.406250	0.031250	0.031250	0.031250
1.765600000e-03	3.406250	0.031250	0.031250	0.031250
1.766400000e-03	3.406250	0.062500	0.031250	0.031250
1.767200000e-03	3.343750	0.031250	0.031250	0.031250
1.768000000e-03	3.343750	0.062500	0.031250	0.031250
1.768800000e-03	3.343750	0.062500	0.031250	0.031250
1.769600000e-03	3.406250	0.062500	0.031250	0.031250
1.770400000e-03	3.406250	0.062500	0.031250	0.031250
1.771200000e-03	3.406250	0.062500	0.031250	0.031250
1.772000000e-03	3.406250	0.062500	0.031250	0.031250
1.772800000e-03	3.406250	0.031250	0.031250	0.031250
1.773600000e-03	3.406250	0.062500	0.031250	0.031250
1.774400000e-03	3.406250	0.031250	0.031250	0.031250
1.775200000e-03	3.406250	0.031250	0.031250	0.031250
1.776000000e-03	3.406250	0.031250	0.031250	0.031250
1.776800000e-03	3.406250	0.031250	0.031250	0.031250
1.777600000e-03	3.406250	0.062500	0.031250	0.031250
1.778400000e-03	3.406250	0.062500	0.031250	0.031250
1.779200000e-03	3.406250	0.062500	0.031250	0.031250
1.780000000e-03	3.406250	0.062500	0.031250	0.031250
1.780800000e-03	3.406250	0.062500	0.031250	0.031250
1.781600000e-03	3.406250	0.062500	0.031250	0.031250
1.782400000e-03	3.406250	0.062500	0.031250	0.031250
1.783200000e-03	3.406250	0.062500	0.031250	0.031250
1.784000000e-03	3.406250	0.062500	0.031250	0.031250
1.784800000e-03	3.406250	0.031250	0.031250	0.031250
1.785600000e-03	3.406250	0.031250	0.031250	0.031250
1.786400000e-03	3.406250	0.031250	0.031250	0.031250
1.787200000e-03	3.343750	0.031250	0.031250	0.031250
1.788000000e-03	3.406250	0.062500	0.031250	0.031250
1.788800000e-03	3.406250	0.062500	0.031250	0.031250
1.789600000e-03	3.406250	0.062500	0.031250	0.031250
1.790400000e-03	3.406250	0.062500	0.031250	0.031250
1.791200000e-03	3.406250	0.062500	0.031250	0.031250
1.792000000e-03	3.406250	0.062500	0.031250	0.031250
1.792800000e-03	3.406250	0.062500	0.031250	0.031250
1.793600000e-03	3.406250	0.062500	0.031250	0.031250
1.794400000e-03	3.406250	0.062500	0.031250	0.031250
1.795200000e-03	3.406250	0.031250	0.031250	0.031250
1.796000000e-03	3.406250	0.031250	0.031250	0.031250
1.796800000e-03	3.406250	0.031250	0.031250	0.031250
1.797600000e-03	3.406250	0.031250	0.031250	0.031250
1.798400000e-03	3.406250	0.062500	0.031250	0.031250
1.799200000e-03	3.406250	0.031250	0.031250	0.031250
1.800000000e-03	3.406250	0.062500	0.031250	0.031250
1.800800000e-03	3.406250	0.062500	0.031250	0.031250
1.801600000e-03	3.406250	0.062500	0.031250	0.031250
1.802400000e-03	3.406250	0.062500	0.031250	0.031250
1.803200000e-03	3.406250	0.062500	0.031250	0.031250
1.804000000e-03	3.406250	0.062500	0.031250	0.031250
1.804800000e-03	3.406250	0.062500	0.031250	0.031250
1.805600000e-03	3.343750	0.031250	0.031250	0.031250
1.806400000e-03	3.406250	0.031250	0.031250	0.031250
1.807200000e-03	3.406250	0.031250	0.031250	0.031250
1.808000000e-03	3.343750	0.031250	0.031250	0.031250
1.808800000e-03	3.343750	0.062500	0.031250	0.031250
1.809600000e-03	3.406250	0.062500	0.031250	0.031250
1.810400000e-03	3.343750	0.031250	0.031250	0.031250
1.811200000e-03	3.406250	0.031250	0.031250	0.031250
1.812000000e-03	3.406250	0.062500	0.031250	0.031250
1.812800000e-03	3.406250	0.062500	0.031250	0.031250
1.813600000e-03	3.406250	0.062500	0.031250	0.031250
1.814400000e-03	3.406250	0.062500	0.031250	0.031250
1.815200000e-03	3.406250	0.062500	0.031250	0.031250
1.816000000e-03	3.406250	0.062500	0.031250	0.031250
1.816800000e-03	3.406250	0.031250	0.031250	0.031250
1.817600000e-03	3.406250	0.031250	0.031250	0.031250
1.818400000e-03	3.406250	0.062500	0.031250	0.031250
1.819200000e-03	3.406250	0.062500	0.031250	0.031250
1.820000000e-03	3.406250	0.062500	0.031250	0.031250
1.820800000e-03	3.406250	0.062500	0.031250	0.031250
1.821600000e-03	3.406250	0.062500	0.031250	0.031250
1.822400000e-03	3.406250	0.062500	0.031250	0.031250
1.823200000e-03	3.406250	0.062500	0.031250	0.031250
1.824000000e-03	3.406250	0.062500	0.031250	0.031250
1.824800000e-03	3.406250	0.062500	0.031250	0.031250
1.825600000e-03	3.406250	0.062500	0.031250	0.031250
1.826400000e-03	3.343750	0.062500	0.031250	0.031250
1.827200000e-03	3.406250	0.031250	0.031250	0.031250
1.828000000e-03	3.343750	0.031250	0.031250	0.031250
1.828800000e-03	3.343750	0.031250	0.031250	0.031250
1.829600000e-03	3.406250	0.031250	0.031250	0.031250
1.830400000e-03	3.406250	0.062500	0.031250	0.031250
1.831200000e-03	3.406250	0.062500	0.031250	0.031250
1.832000000e-03	3.406250	0.062500	0.031250	0.031250
1.832800000e-03	3.406250	0.062500	0.031250	0.031250
1.833600000e-03	3.406250	0.062500	0.031250	0.031250
1.834400000e-03	3.406250	0.062500	0.031250	0.031250
1.835200000e-03	3.406250	0.062500	0.031250	0.031250
1.836000000e-03	3.406250	0.062500	0.031250	0.031250
1.836800000e-03	3.406250	0.062500	0.031250	0.031250
1.837600000e-03	3.406250	0.062500	0.031250	0.031250
1.838400000e-03	3.406250	0.031250	0.031250	0.031250
1.839200000e-03	3.406250	0.031250	0.031250	0.031250
1.840000000e-03	3.406250	0.062500	0.031250	0.031250
1.840800000e-03	3.406250	0.062500	0.031250	0.031250
1.841600000e-03	3.406250	0.062500	0.031250	0.031250
1.842400000e-03	3.406250	0.062500	0.031250	0.031250
1.843200000e-03	3.406250	0.062500	0.031250	0.031250
1.844000000e-03	3.406250	0.062500	0.031250	0.031250
1.844800000e-03	3.406250	0.062500	0.031250	0.031250
1.845600000e-03	3.406250	0.062500	0.031250	0.031250
1.846400000e-03	3.406250	0.062500	0.031250	0.031250
1.847200000e-03	3.406250	0.062500	0.031250	0.031250
1.848000000e-03	3.406250	0.031250	0.031250	0.031250
1.848800000e-03	3.406250	0.031250	0.031250	0.031250
1.849600000e-03	3.343750	0.062500	0.031250	0.031250
1.850400000e-03	3.343750	0.031250	0.031250	0.031250
1.851200000e-03	3.406250	0.062500	0.031250	0.031250
1.852000000e-03	3.406250	0.062500	0.031250	0.031250
1.852800000e-03	3.406250	0.062500	0.031250	0.031250
1.853600000e-03	3.406250	0.062500	0.031250	0.031250
1.854400000e-03	3.406250	0.062500	0.031250	0.031250
1.855200000e-03	3.406250	0.062500	0.031250	0.031250
1.856000000e-03	3.406250	0.062500	0.031250	0.031250
1.856800000e-03	3.406250	0.062500	0.031250	0.031250
1.857600000e-03	3.406250	0.062500	0.031250	0.031250
1.858400000e-03	3.406250	0.031250	0.031250	0.031250
1.859200000e-03	3.406250	0.062500	0.031250	0.031250
1.860000000e-03	3.406250	0.031250	0.031250	0.031250
1.860800000e-03	3.406250	0.062500	0.031250	0.031250
1.861600000e-03	3.406250	0.031250	0.031250	0.031250
1.862400000e-03	3.406250	0.062500	0.031250	0.031250
1.863200000e-03	3.406250	0.031250	0.031250	0.031250
1.864000000e-03	3.406250	0.062500	0.031250	0.031250
1.864800000e-03	3.406250	0.062500	0.031250	0.031250
1.865600000e-03	3.406250	0.062500	0.031250	0.031250
1.866400000e-03	3.406250	0.062500	0.031250	0.031250
1.867200000e-03	3.406250	0.062500	0.031250	0.031250
1.868000000e-03	3.343750	0.062500	0.031250	0.031250
1.868800000e-03	3.343750	0.031250	0.031250	0.031250
1.869600000e-03	3.343750	0.031250	0.031250	0.031250
1.870400000e-03	3.406250	0.031250	0.031250	0.031250
1.871200000e-03	3.343750	0.062500	0.031250	0.031250
1.872000000e-03	3.406250	0.031250	0.031250	0.031250
1.872800000e-03	3.406250	0.031250	0.031250	0.031250
1.873600000e-03	3.406250	0.062500	0.031250	0.031250
1.874400000e-03	3.406250	0.062500	0.031250	0.031250
1.875200000e-03	3.406250	0.062500	0.031250	0.031250
1.876000000e-03	3.406250	0.062500	0.031250	0.031250
1.876800000e-03	3.406250	0.062500	0.031250	0.031250
1.877600000e-03	3.406250	0.062500	0.031250	0.031250
1.878400000e-03	3.406250	0.062500	0.031250	0.031250
1.879200000e-03	3.406250	0.031250	0.031250	0.031250
1.880000000e-03	3.406250	0.031250	0.031250	0.031250
1.880800000e-03	3.406250	0.031250	0.031250	0.031250
1.881600000e-03	3.406250	0.062500	0.031250	0.031250
1.882400000e-03	3.406250	0.062500	0.031250	0.031250
1.883200000e-03	3.406250	0.062500	0.031250	0.031250
1.884000000e-03	3.406250	0.062500	0.031250	0.031250
1.884800000e-03	3.406250	0.031250	0.031250	0.031250
1.885600000e-03	3.406250	0.062500	0.031250	0.031250
1.886400000e-03	3.406250	0.062500	0.031250	0.031250
1.887200000e-03	3.406250	0.062500	0.031250	0.031250
1.888000000e-03	3.343750	0.062500	0.031250	0.031250
1.888800000e-03	3.343750	0.062500	0.031250	0.031250
1.889600000e-03	3.406250	0.031250	0.031250	0.000000
1.890400000e-03	3.406250	0.031250	0.031250	0.031250
1.891200000e-03	3.343750	0.031250	0.031250	0.031250
1.892000000e-03	3.406250	0.062500	0.031250	0.031250
1.892800000e-03	3.406250	0.062500	0.031250	0.031250
1.893600000e-03	3.406250	0.062500	0.031250	0.031250
1.894400000e-03	3.406250	0.062500	0.031250	0.031250
1.895200000e-03	3.406250	0.062500	0.031250	0.031250
1.896000000e-03	3.406250	0.062500	0.031250	0.031250
1.896800000e-03	3.406250	0.062500	0.031250	0.031250
1.897600000e-03	3.406250	0.062500	0.031250	0.031250
1.898400000e-03	3.406250	0.062500	0.031250	0.031250
1.899200000e-03	3.406250	0.062500	0.031250	0.031250
1.900000000e-03	3.406250	0.062500	0.031250	0.031250
1.900800000e-03	3.406250	0.031250	0.031250	0.031250
1.901600000e-03	3.406250	0.062500	0.031250	0.031250
1.902400000e-03	3.406250	0.031250	0.031250	0.031250
1.903200000e-03	3.406250	0.062500	0.031250	0.031250
1.904000000e-03	3.406250	0.031250	0.031250	0.031250
1.904800000e-03	3.406250	0.062500	0.031250	0.031250
1.905600000e-03	3.406250	0.062500	0.031250	0.031250
1.906400000e-03	3.406250	0.062500	0.031250	0.031250
1.907200000e-03	3.406250	0.062500	0.031250	0.031250
1.908000000e-03	3.343750	0.062500	0.031250	0.031250
1.908800000e-03	3.406250	0.062500	0.031250	0.031250
1.909600000e-03	3.343750	0.062500	0.031250	0.031250
1.910400000e-03	3.406250	0.062500	0.031250	0.031250
1.911200000e-03	3.343750	0.031250	0.031250	0.031250
1.912000000e-03	3.406250	0.031250	0.031250	0.031250
1.912800000e-03	3.406250	0.062500	0.031250	0.031250
1.913600000e-03	3.406250	0.031250	0.031250	0.031250
1.914400000e-03	3.406250	0.031250	0.031250	0.031250
1.915200000e-03	3.406250	0.031250	0.031250	0.031250
1.916000000e-03	3.406250	0.062500	0.031250	0.031250
1.916800000e-03	3.406250	0.062500	0.031250	0.031250
1.917600000e-03	3.406250	0.062500	0.031250	0.031250
1.918400000e-03	3.406250	0.062500	0.031250	0.031250
1.919200000e-03	3.406250	0.062500	0.031250	0.031250
1.920000000e-03	3.406250	0.031250	0.031250	0.031250
1.920800000e-03	3.406250	0.062500	0.031250	0.031250
1.921600000e-03	3.406250	0.031250	0.031250	0.031250
1.922400000e-03	3.406250	0.031250	0.031250	0.031250
1.923200000e-03	3.406250	0.031250	0.031250	0.031250
1.924000000e-03	3.406250	0.031250	0.031250	0.031250
1.924800000e-03	3.406250	0.031250	0.031250	0.031250
1.925600000e-03	3.406250	0.062500	0.031250	0.031250
1.926400000e-03	3.406250	0.031250	0.031250	0.031250
1.927200000e-03	3.406250	0.062500	0.031250	0.031250
1.928000000e-03	3.343750	0.062500	0.031250	0.031250
1.928800000e-03	3.343750	0.062500	0.031250	0.031250
1.929600000e-03	3.343750	0.062500	0.031250	0.031250
1.930400000e-03	3.343750	0.062500	0.031250	0.031250
1.931200000e-03	3.406250	0.062500	0.031250	0.031250
1.932000000e-03	3.343750	0.031250	0.031250	0.031250
1.932800000e-03	3.406250	0.062500	0.031250	0.031250
1.933600000e-03	3.406250	0.062500	0.031250	0.031250
1.934400000e-03	3.406250	0.062500	0.031250	0.031250
1.935200000e-03	3.406250	0.031250	0.031250	0.031250
1.936000000e-03	3.406250	0.062500	0.031250	0.031250
1.936800000e-03	3.406250	0.062500	0.031250	0.031250
1.937600000e-03	3.406250	0.062500	0.031250	0.031250
1.938400000e-03	3.406250	0.062500	0.031250	0.031250
1.939200000e-03	3.406250	0.062500	0.031250	0.031250
1.940000000e-03	3.406250	0.062500	0.031250	0.031250
1.940800000e-03	3.406250	0.062500	0.031250	0.031250
1.941600000e-03	3.406250	0.062500	0.031250	0.031250
1.942400000e-03	3.406250	0.031250	0.031250	0.031250
1.943200000e-03	3.406250	0.031250	0.031250	0.031250
1.944000000e-03	3.406250	0.031250	0.031250	0.031250
1.944800000e-03	3.406250	0.062500	0.031250	0.031250
1.945600000e-03	3.406250	0.062500	0.031250	0.031250
1.946400000e-03	3.406250	0.062500	0.031250	0.031250
1.947200000e-03	3.343750	0.062500	0.031250	0.031250
1.948000000e-03	3.406250	0.031250	0.031250	0.031250
1.948800000e-03	3.343750	0.062500	0.031250	0.031250
1.949600000e-03	3.343750	0.062500	0.031250	0.031250
1.950400000e-03	3.406250	0.062500	0.031250	0.031250
1.951200000e-03	3.343750	0.062500	0.031250	0.031250
1.952000000e-03	3.406250	0.062500	0.031250	0.031250
1.952800000e-03	3.406250	0.031250	0.031250	0.031250
1.953600000e-03	3.406250	0.031250	0.031250	0.031250
1.954400000e-03	3.406250	0.062500	0.031250	0.031250
1.955200000e-03	3.406250	0.062500	0.031250	0.031250
1.956000000e-03	3.406250	0.062500	0.031250	0.031250
1.956800000e-03	3.406250	0.031250	0.031250	0.031250
1.957600000e-03	3.406250	0.062500	0.031250	0.031250
1.958400000e-03	3.406250	0.062500	0.031250	0.031250
1.959200000e-03	3.406250	0.062500	0.031250	0.031250
1.960000000e-03	3.406250	0.062500	0.031250	0.031250
1.960800000e-03	3.406250	0.062500	0.031250	0.031250
1.961600000e-03	3.406250	0.062500	0.031250	0.031250
1.962400000e-03	3.406250	0.062500	0.031250	0.031250
1.963200000e-03	3.406250	0.031250	0.031250	0.031250
1.964000000e-03	3.406250	0.031250	0.031250	0.031250
1.964800000e-03	3.406250	0.062500	0.031250	0.031250
1.965600000e-03	3.406250	0.031250	0.031250	0.031250
1.966400000e-03	3.406250	0.062500	0.031250	0.031250
1.967200000e-03	3.406250	0.062500	0.031250	0.031250
1.968000000e-03	3.406250	0.031250	0.031250	0.031250
1.968800000e-03	3.406250	0.062500	0.031250	0.031250
1.969600000e-03	3.406250	0.062500	0.031250	0.031250
1.970400000e-03	3.406250	0.062500	0.031250	0.031250
