Time(s)	CH1(V)	CH2(V)	CH3(V)	CH4(V)
1.6056000000e-02	3.406250	0.000000	0.031250	0.031250
1.6064000000e-02	3.343750	0.000000	0.031250	0.031250
1.6072000000e-02	3.343750	0.000000	0.031250	0.031250
1.6080000000e-02	3.406250	0.000000	0.031250	0.031250
1.6088000000e-02	3.343750	0.000000	0.031250	0.031250
1.6096000000e-02	3.343750	0.000000	0.031250	0.031250
1.6104000000e-02	3.406250	0.000000	0.031250	0.031250
1.6112000000e-02	3.343750	0.000000	0.031250	0.031250
1.6120000000e-02	3.406250	0.000000	0.031250	0.031250
1.6128000000e-02	3.343750	0.000000	0.031250	0.031250
1.6136000000e-02	3.343750	0.000000	0.031250	0.031250
1.6144000000e-02	3.406250	0.000000	0.031250	0.031250
1.6152000000e-02	3.343750	0.000000	0.031250	0.031250
1.6160000000e-02	3.343750	0.000000	0.031250	0.031250
1.6168000000e-02	3.406250	0.000000	0.031250	0.031250
1.6176000000e-02	3.343750	0.000000	0.031250	0.031250
1.6184000000e-02	3.343750	0.000000	0.031250	0.031250
1.6192000000e-02	3.406250	0.000000	0.031250	0.031250
1.6200000000e-02	0.031250	0.000000	0.031250	0.031250
1.6208000000e-02	0.031250	0.000000	0.031250	0.031250
1.6216000000e-02	0.031250	0.000000	0.031250	0.031250
1.6224000000e-02	0.031250	0.000000	0.031250	0.031250
1.6232000000e-02	0.031250	0.000000	0.031250	0.031250
1.6240000000e-02	0.031250	0.000000	0.031250	0.031250
1.6248000000e-02	0.031250	0.000000	0.031250	0.031250
1.6256000000e-02	0.031250	0.000000	0.031250	0.031250
1.6264000000e-02	0.031250	0.000000	0.031250	0.031250
1.6272000000e-02	0.031250	0.000000	0.031250	0.031250
1.6280000000e-02	0.031250	0.000000	0.031250	0.031250
1.6288000000e-02	0.000000	0.000000	0.031250	0.031250
1.6296000000e-02	0.031250	0.000000	0.031250	0.031250
1.6304000000e-02	0.031250	0.000000	0.031250	0.031250
1.6312000000e-02	0.031250	0.000000	0.031250	0.031250
1.6320000000e-02	0.031250	0.000000	0.031250	0.031250
1.6328000000e-02	0.031250	0.000000	0.031250	0.031250
1.6336000000e-02	0.031250	0.000000	0.031250	0.031250
1.6344000000e-02	0.031250	0.000000	0.031250	0.031250
1.6352000000e-02	0.031250	0.000000	0.031250	0.031250
1.6360000000e-02	0.031250	0.000000	0.031250	0.031250
1.6368000000e-02	0.031250	0.000000	0.031250	0.031250
1.6376000000e-02	0.031250	0.000000	0.031250	0.031250
1.6384000000e-02	0.031250	0.000000	0.031250	0.031250
1.6392000000e-02	0.031250	0.000000	0.031250	0.031250
1.6400000000e-02	0.031250	0.000000	0.031250	0.031250
1.6408000000e-02	0.031250	0.000000	0.031250	0.031250
1.6416000000e-02	0.031250	0.000000	0.031250	0.031250
1.6424000000e-02	0.031250	0.000000	0.031250	0.031250
1.6432000000e-02	0.031250	0.000000	0.031250	0.031250
1.6440000000e-02	0.031250	0.000000	0.031250	0.031250
1.6448000000e-02	0.031250	0.000000	0.031250	0.031250
1.6456000000e-02	0.031250	0.000000	0.031250	0.031250
1.6464000000e-02	0.031250	0.000000	0.031250	0.031250
1.6472000000e-02	0.031250	0.000000	0.031250	0.031250
1.6480000000e-02	0.031250	0.000000	0.031250	0.031250
1.6488000000e-02	0.031250	0.000000	0.031250	0.031250
1.6496000000e-02	0.031250	0.031250	0.031250	0.031250
1.6504000000e-02	0.031250	0.000000	0.031250	0.031250
1.6512000000e-02	0.031250	0.000000	0.031250	0.031250
1.6520000000e-02	0.031250	0.000000	0.031250	0.031250
1.6528000000e-02	0.031250	0.000000	0.031250	0.031250
1.6536000000e-02	0.031250	0.000000	0.031250	0.031250
1.6544000000e-02	0.031250	0.000000	0.031250	0.031250
1.6552000000e-02	0.031250	0.000000	0.031250	0.031250
1.6560000000e-02	0.031250	0.000000	0.031250	0.031250
1.6568000000e-02	0.031250	0.000000	0.031250	0.031250
1.6576000000e-02	0.031250	0.000000	0.031250	0.031250
1.6584000000e-02	0.031250	0.000000	0.031250	0.031250
1.6592000000e-02	0.031250	0.000000	0.031250	0.031250
1.6600000000e-02	0.031250	0.000000	0.031250	0.031250
1.6608000000e-02	0.031250	0.000000	0.031250	0.031250
1.6616000000e-02	0.031250	0.000000	0.031250	0.031250
1.6624000000e-02	0.031250	0.000000	0.031250	0.031250
1.6632000000e-02	0.031250	0.000000	0.031250	0.031250
1.6640000000e-02	0.031250	0.000000	0.031250	0.031250
1.6648000000e-02	0.031250	0.000000	0.031250	0.031250
1.6656000000e-02	0.031250	0.000000	0.031250	0.031250
1.6664000000e-02	0.031250	0.000000	0.031250	0.031250
1.6672000000e-02	0.031250	0.000000	0.031250	0.031250
1.6680000000e-02	0.031250	0.000000	0.031250	0.031250
1.6688000000e-02	0.031250	0.000000	0.031250	0.031250
1.6696000000e-02	0.031250	0.000000	0.031250	0.031250
1.6704000000e-02	0.031250	0.000000	0.031250	0.031250
1.6712000000e-02	0.031250	0.000000	0.031250	0.031250
1.6720000000e-02	0.031250	0.000000	0.031250	0.031250
1.6728000000e-02	0.031250	0.000000	0.031250	0.031250
1.6736000000e-02	0.031250	0.000000	0.031250	0.031250
1.6744000000e-02	0.031250	0.000000	0.031250	0.031250
1.6752000000e-02	0.031250	0.000000	0.031250	0.031250
1.6760000000e-02	0.031250	0.000000	0.031250	0.031250
1.6768000000e-02	0.031250	0.000000	0.031250	0.031250
1.6776000000e-02	0.031250	0.000000	0.031250	0.031250
1.6784000000e-02	0.031250	0.000000	0.031250	0.031250
1.6792000000e-02	0.031250	0.000000	0.031250	0.031250
1.6800000000e-02	0.031250	0.000000	0.031250	0.031250
1.6808000000e-02	0.031250	0.000000	0.031250	0.031250
1.6816000000e-02	0.031250	0.000000	0.031250	0.031250
1.6824000000e-02	0.031250	0.000000	0.031250	0.031250
1.6832000000e-02	0.031250	0.000000	0.031250	0.031250
1.6840000000e-02	0.031250	0.000000	0.031250	0.031250
1.6848000000e-02	0.031250	0.000000	0.031250	0.031250
1.6856000000e-02	0.031250	0.000000	0.031250	0.031250
1.6864000000e-02	0.031250	0.000000	0.031250	0.031250
1.6872000000e-02	0.031250	0.000000	0.031250	0.031250
